,Rating,preprocessed_text
252,2.0,apart starter main course dessert wonky table sat big disappointment ice cream made cream chocolate sauce dry ice good
253,5.0,mild refreshing taste best starter desert thanks ramzan ranjit pritam helping dish continued follow taste dish
254,5.0,food amazing good ambiance staff friendly totally worth visit especially ranjit pritam good job concerned costumer visiting gachibowli
255,5.0,went group people buffet place nice ambience excellent food hamid kushal service impressive even danced u really fun experience
256,5.0,food awesome lot fun friend service hamit koshal really good starter dessert good ambience also good
257,5.0,wonderful service food great care hamid kaushal table enjoyed birthday celebration friend pizza making
258,5.0,excellent service shabir starter good especially oriental devilled prawn ambience place lovely staff polite overall experience
259,4.0,place serf buffet lunch value money dine claim mediterranean resto item served indian go service really good chef personally asks preference feedback complimentary starter improved one thing liked option starter plenty live counter one served potato corn pineapple paneer kebab name serve momo pasta pizza counter main course nice good variety curry dessert spread huge overall good maintain variety cost
260,5.0,service excellent fodd tasted nice ranjit romjan served best polite friendly visit agian ambience excellent
261,5.0,sabir kusal jaki service excellent starter especially veg delicious great experience live counter dessert mouthwatering overall happy atmosphere
262,5.0,mr anup team done wonderful job mean lot u celebrating birthday best dish delivering happy come thank u guy humbleness towards customer
263,4.0,went lunch bit different usual bbq buffet starter impressive service good get wood fire pizza due heavy crowd went pizza baked properly improve dessert section rest good different regular buffet
264,5.0,starter good whole delicious sumptuous buffet service really good especially one hasubul
265,5.0,great fun kid family exceptional hospitality especially variety place buffet good
266,5.0,avinash apurna corteous serve place friendly chef coming make sure able serve something different plate make experience worth
267,5.0,good experience new concept serving food making pizza service superb overwhelmed attended served u food till full content
268,5.0,nice ambience tasty food excellent serice romjan ranjith daughter enjoyed making pizza stall also good thanks
269,5.0,great experience great service food aup sanjit jakirul excellent service exotic food must try thing flechazo like prawn orange shot
270,5.0,service excellent special thanks ranjith ramjan awsome wat visit thank alll great service
271,5.0,nice food excellent service great time highly recommend party anup arumay zakir thanks guy great service
272,5.0,great place wonderful hospitality served ranjit ramzan truly sincere great host food good must visit
273,5.0,great place variety veg starter great value add pizza pasta sushi starter first time great jayant purna great host hasebul captain take care everyone well
274,5.0,prawn really tasty even veg kekab crispy corn start tasty even liked main course especially egg masala service provided jayanth hasubul purno plesant overall nice place freakout celebrate ur memorable occasion thanks flechazo
